시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU,경도,위도,좌표조회방식,좌표조회에러
부산광역시 연제구 거제동,488-4,488,4,로얄캐슬,월세,19.0575,202509,100,25,2,2011,부산광역시,연제구,거제동,0,2647010100,2647010100004880004,129.0718507028539,35.18019040236956,parcel_address,
부산광역시 북구 덕천동,429-41,429,41,라움빌(RAUMVill),월세,17.47,202509,"1,000",45,3,2017,부산광역시,북구,덕천동,0,2632010400,2632010400004290041,129.01239563288908,35.20991646340856,parcel_address,
부산광역시 동구 범일동,31-1,31,1,스마트빌,월세,25.4,202509,"6,000",5,2,2012,부산광역시,동구,범일동,0,2617010400,2617010400000310001,129.0555809193315,35.14112636446488,parcel_address,
부산광역시 서구 초장동,43-6,43,6,신화헤라(43-6),월세,21.52,202509,250,35,4,2017,부산광역시,서구,초장동,0,2614011900,2614011900000430006,129.01888694176802,35.0975743725841,parcel_address,
부산광역시 금정구 남산동,123-1,123,1,호암씨엘,월세,20.31,202509,200,48,5,2013,부산광역시,금정구,남산동,0,2641010400,2641010400001230001,129.08949700174725,35.26435979972089,parcel_address,
부산광역시 금정구 구서동,184-33,184,33,뜨레빌,월세,16.2,202509,500,45,8,2018,부산광역시,금정구,구서동,0,2641010700,2641010700001840033,129.09088091948502,35.25552654046733,parcel_address,
부산광역시 동래구 안락동,583-2,583,2,어반빌,월세,14.5,202509,500,30,3,2012,부산광역시,동래구,안락동,0,2626010200,2626010200005830002,129.1036479975126,35.1976498506087,parcel_address,
부산광역시 부산진구 전포동,306-15,306,15,제니스빌,월세,19.68,202509,500,30,4,2010,부산광역시,부산진구,전포동,0,2623010200,2623010200003060015,129.06654845012602,35.15621792595513,parcel_address,
부산광역시 금정구 부곡동,20-4,20,4,영남테라스,월세,19.24,202509,"5,000",1,5,2018,부산광역시,금정구,부곡동,0,2641010900,2641010900000200004,129.09546949410654,35.24264483403301,parcel_address,
부산광역시 부산진구 부전동,510-3,510,3,부일마이우스서면,월세,19.62,202509,"2,000",28,7,2013,부산광역시,부산진구,부전동,0,2623010300,2623010300005100003,129.05361874458305,35.15662054994874,parcel_address,
부산광역시 서구 토성동2가,9-2,9,2,토성스타,전세,17.31,202509,"5,500",0,4,2013,부산광역시,서구,토성동2가,0,2614011300,2614011300000090002,129.02108307595554,35.10107833830709,parcel_address,
부산광역시 동래구 명륜동,596-3,596,3,블루파크,월세,17.19,202509,500,36,6,2019,부산광역시,동래구,명륜동,0,2626010700,2626010700005960003,129.08236189624438,35.20704921645749,parcel_address,
부산광역시 서구 부용동1가,18,18,0,세경더파크,월세,23.58,202509,"1,000",29,8,2017,부산광역시,서구,부용동1가,0,2614010700,2614010700000180000,129.02059975612173,35.10703937552263,parcel_address,
부산광역시 부산진구 부전동,384-20,384,20,생활공간마누,월세,14.42,202509,300,30,2,2013,부산광역시,부산진구,부전동,0,2623010300,2623010300003840020,129.05215500953983,35.15543095550565,parcel_address,
부산광역시 중구 보수동2가,80-5,80,5,수목하우스2차,월세,23.54,202509,"2,000",28,3,2014,부산광역시,중구,보수동2가,0,2611012100,2611012100000800005,129.02382584465738,35.10440929344226,parcel_address,
부산광역시 서구 부용동1가,12-11,12,11,웰컴하우스,월세,20.56,202509,400,40,7,2013,부산광역시,서구,부용동1가,0,2614010700,2614010700000120011,129.02126288666153,35.10708096148001,parcel_address,
부산광역시 서구 부용동1가,18,18,0,세경더파크,월세,23.58,202509,"1,000",29,8,2017,부산광역시,서구,부용동1가,0,2614010700,2614010700000180000,129.02059975612173,35.10703937552263,parcel_address,
부산광역시 동래구 칠산동,293,293,0,신헌원룸,월세,13.01,202509,200,30,5,2011,부산광역시,동래구,칠산동,0,2626010300,2626010300002930000,129.08986290024652,35.20162847915445,parcel_address,
부산광역시 북구 만덕동,763-2,763,2,카멜리아H,월세,11.85,202509,100,28,5,2012,부산광역시,북구,만덕동,0,2632010300,2632010300007630002,129.02575557505764,35.21211995271828,parcel_address,
부산광역시 남구 대연동,336-12,336,12,노벨하우스,월세,13.94,202509,"1,000",30,2,2009,부산광역시,남구,대연동,0,2629010600,2629010600003360012,129.09507443116695,35.13451240691935,parcel_address,
